Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage
54,0,1,48524.0,74
31,0,1,49937.0,125
28,1,0,27025.0,189
50,0,1,30812.0,109
23,0,1,50165.0,16
52,1,0,2630.0,285
43,0,1,31909.0,258
36,1,1,20640.0,171
59,0,1,33327.0,254
27,1,0,24981.0,88
32,0,1,2630.0,163
46,1,0,28329.0,284
29,1,0,28538.0,286
21,0,1,62140.0,134
43,0,1,2630.0,221
29,0,1,35187.0,104
24,1,0,70398.0,127
41,0,1,39457.0,151
30,1,0,2630.0,73
24,1,0,59943.0,26
26,1,0,28390.0,186
50,0,0,30865.0,44
53,0,1,45425.0,225
66,1,0,2630.0,28
27,1,0,32400.0,77
21,0,0,44383.0,28
46,0,1,40027.0,40
29,0,1,2630.0,209
28,1,0,34253.0,123
40,0,1,50754.0,88
72,1,0,16205.0,203
34,1,0,45587.0,124
66,1,0,2630.0,259
35,0,1,38982.0,125
25,1,0,49367.0,283
23,0,1,38112.0,257
24,0,0,34151.0,85
28,1,1,2630.0,233
46,1,0,24098.0,298
59,0,1,39016.0,130
63,0,1,27084.0,78
63,1,0,33662.0,257
48,0,1,28065.0,26
22,1,0,37072.0,129
35,0,1,32942.0,274
54,1,0,38362.0,29
20,0,0,2630.0,86
22,1,0,38252.0,71
25,0,0,38634.0,129
55,0,1,30313.0,249
25,1,0,34486.0,145
70,0,1,2630.0,242
25,0,0,40013.0,30
72,1,0,30781.0,131
22,1,0,24873.0,237
55,0,1,44864.0,85
36,1,0,48244.0,13
78,0,1,34823.0,159
23,1,0,45183.0,270
43,0,1,40121.0,201
21,0,1,26670.0,264
26,1,0,25810.0,235
46,1,0,2630.0,111
31,1,0,25973.0,50
22,0,0,25278.0,73
27,1,0,20036.0,269
35,0,1,32591.0,67
25,1,0,27174.0,277
47,1,0,31297.0,186
42,0,1,19877.0,227
43,0,1,28222.0,60
55,0,1,2630.0,129
21,1,0,59868.0,180
36,1,0,29134.0,118
22,1,0,22325.0,212
25,0,1,29019.0,131
71,0,1,52575.0,239
20,1,1,52400.0,204
22,0,1,31951.0,91
41,0,0,34862.0,164
51,1,0,31254.0,164
59,1,0,37172.0,73
51,0,0,25485.0,49
47,0,1,31504.0,155
61,0,1,29665.0,12
24,1,0,38227.0,275
47,0,1,47851.0,115
23,0,1,25758.0,35
71,0,1,44382.0,160
25,1,0,33018.0,218
24,0,1,37753.0,151
63,0,1,2630.0,253
49,1,0,25455.0,279
30,0,1,34269.0,217
24,1,0,17624.0,78
29,0,0,32688.0,71
25,1,0,52571.0,126
51,1,0,37994.0,182
24,1,0,2630.0,208
25,1,0,71033.0,112
35,0,1,40046.0,54
25,1,0,25176.0,40
29,0,0,2630.0,259
37,0,1,29636.0,13
35,1,0,23891.0,65
50,0,1,2630.0,12
44,0,1,48822.0,275
44,0,1,2630.0,32
31,0,1,16853.0,240
54,0,1,55551.0,89
52,1,0,35295.0,98
41,0,1,46285.0,106
41,0,1,2630.0,36
25,1,0,35730.0,62
23,0,1,45691.0,165
43,0,1,31750.0,62
23,1,0,50245.0,257
36,0,1,53414.0,284
24,0,1,35544.0,74
23,1,0,21348.0,276
37,0,1,43724.0,140
61,0,1,41558.0,247
23,0,1,47472.0,11
24,1,0,26950.0,69
23,0,1,31801.0,234
28,1,0,31397.0,193
31,1,0,30184.0,49
29,1,0,26182.0,191
22,1,0,30071.0,180
53,0,1,35541.0,71
47,0,0,26214.0,133
26,0,1,33129.0,92
25,0,1,34138.0,212
37,1,0,40355.0,191
52,0,1,2630.0,148
44,0,1,34604.0,80
41,0,1,64815.0,156
64,0,1,2630.0,71
22,1,0,31111.0,258
37,0,1,34027.0,134
26,1,0,19946.0,188
41,0,1,26094.0,152
43,0,1,48897.0,233
39,0,1,2630.0,154
44,0,1,29230.0,158
45,0,1,35196.0,200
21,0,1,39999.0,51
24,1,0,35076.0,249
23,0,0,23097.0,72
50,1,0,26995.0,112
20,0,0,27219.0,292
49,0,1,2630.0,158
23,1,0,32843.0,169
26,0,0,2630.0,147
34,1,0,51767.0,85
50,0,1,2630.0,227
29,1,1,31918.0,281
67,0,1,27353.0,77
24,0,1,32501.0,132
43,0,1,2630.0,76
24,1,0,39738.0,298
45,0,0,2630.0,56
34,1,0,2630.0,233
43,1,0,44496.0,187
32,1,0,27024.0,92
75,0,0,17051.0,176
20,1,0,114762.0,38
50,0,1,39602.0,106
49,0,1,38239.0,88
29,1,0,33524.0,299
55,0,0,44958.0,35
25,1,0,2630.0,20
63,0,1,2630.0,94
24,1,0,24641.0,40
29,0,0,27658.0,221
52,0,1,50704.0,87
24,1,0,31852.0,144
20,0,1,36865.0,246
25,1,0,32679.0,124
72,1,0,37208.0,23
28,1,0,2630.0,26
24,1,1,2630.0,182
63,0,1,47792.0,254
21,0,1,36600.0,56
66,0,1,38444.0,216
20,1,0,28680.0,228
25,0,1,31771.0,102
36,0,1,29893.0,54
22,0,0,39135.0,205
57,1,0,52632.0,118
60,0,1,41049.0,155
62,1,0,41644.0,11
32,0,1,31905.0,118
78,0,1,28641.0,49
33,1,0,34504.0,126
29,0,1,2630.0,90
25,0,1,22376.0,80
64,0,1,2630.0,209
29,1,0,37718.0,278
25,1,0,22695.0,118
25,1,0,36569.0,41
22,0,0,37970.0,229
66,0,0,50179.0,100
40,0,1,41019.0,274
24,1,0,35375.0,260
46,1,0,2630.0,105
24,1,0,2630.0,64
24,1,0,38880.0,97
40,1,0,26149.0,90
51,1,0,2630.0,129
34,0,0,30277.0,65
22,1,0,27288.0,43
24,1,0,29637.0,173
37,0,1,38786.0,132
47,0,1,33800.0,184
34,1,0,2630.0,120
50,0,1,38362.0,36
23,0,1,35678.0,54
32,1,0,28109.0,107
25,1,0,19572.0,221
50,0,1,2630.0,267
31,0,1,26137.0,127
42,0,0,32572.0,139
45,0,1,35218.0,16
45,1,0,2630.0,16
42,0,1,49489.0,130
29,1,0,31847.0,218
40,1,0,43793.0,293
37,1,0,26959.0,18
56,0,1,38505.0,252
24,1,0,44287.0,157
37,1,1,2630.0,266
40,0,1,2630.0,176
41,0,1,29515.0,282
45,1,0,43671.0,285
20,0,0,44321.0,101
75,0,1,2630.0,34
60,1,0,32673.0,263
24,1,0,32338.0,226
80,0,1,39500.0,102
33,1,0,43086.0,143
32,1,1,17908.0,169
27,1,0,2630.0,251
24,0,1,28507.0,41
45,1,0,30995.0,78
39,1,0,30527.0,23
26,1,0,37230.0,72
63,0,1,29541.0,263
47,1,0,2630.0,110
27,1,0,25766.0,37
60,0,1,31494.0,209
27,0,1,2630.0,107
66,1,0,37688.0,86
20,1,0,20508.0,144
37,1,0,34125.0,15
58,1,0,44999.0,234
27,1,0,32274.0,20
39,0,1,46628.0,11
24,0,0,35906.0,72
43,0,1,45961.0,30
24,1,0,42057.0,52
47,0,1,33815.0,253
32,1,0,60002.0,169
24,0,1,37257.0,147
20,0,1,2630.0,213
39,1,0,52308.0,206
28,1,0,44423.0,261
47,0,1,2630.0,289
70,1,0,2630.0,240
24,1,0,29782.0,297
53,1,0,27027.0,243
48,0,1,44503.0,144
47,0,1,38828.0,119
23,1,0,29204.0,56
24,1,0,44921.0,198
28,1,0,2630.0,22
34,0,1,32959.0,75
51,0,1,39425.0,51
56,0,1,32867.0,221
21,0,1,28406.0,167
21,1,0,32328.0,235
24,1,0,23394.0,185
49,1,0,55935.0,240
38,0,1,41468.0,292
44,0,1,57879.0,90
22,1,0,55658.0,80
56,1,0,34601.0,275
69,1,0,26845.0,192
20,0,1,2630.0,292
20,1,0,29220.0,10
24,1,0,35152.0,26
23,1,0,108182.0,297
39,0,1,2630.0,228
53,1,0,30630.0,114
56,1,0,44992.0,62
23,0,1,36869.0,244
24,1,0,24217.0,242
24,1,0,34363.0,191
26,1,0,36656.0,227
24,1,0,23395.0,104
78,1,0,2630.0,40
59,0,1,2630.0,46
30,1,0,45565.0,70
76,0,1,50586.0,77
29,1,0,29496.0,220
37,0,1,19826.0,188
25,0,0,2630.0,47
21,1,0,21323.0,221
25,1,0,39735.0,226
24,1,0,2630.0,77
24,1,0,29238.0,179
51,0,1,47419.0,126
66,1,0,28240.0,38
33,1,0,2630.0,134
25,1,0,35351.0,241
50,0,0,2630.0,295
64,0,1,46104.0,220
28,1,0,46440.0,291
28,1,0,24731.0,94
39,0,1,55309.0,102
25,1,0,28429.0,66
44,0,1,32127.0,96
24,1,0,24604.0,108
70,1,0,2630.0,239
23,0,1,44963.0,179
51,0,1,27694.0,48
23,0,0,25444.0,252
55,0,0,40771.0,200
22,1,0,28594.0,299
24,0,1,26394.0,192
58,0,1,24554.0,82
20,1,0,34404.0,193
26,1,0,59790.0,66
36,0,1,2630.0,180
54,0,1,81368.0,51
23,1,0,27201.0,16
26,1,0,23962.0,78
26,1,0,26463.0,182
74,1,0,27957.0,263
42,0,1,31250.0,39
52,0,1,38516.0,218
21,0,1,2630.0,297
49,0,1,68983.0,190
48,1,0,2630.0,143
24,0,1,28531.0,198
54,1,0,2630.0,21
62,0,1,37493.0,289
57,0,1,34011.0,25
22,0,1,35758.0,215
50,0,0,2630.0,205
67,0,1,47949.0,221
26,1,0,34122.0,289
27,0,0,29758.0,32
22,0,1,2630.0,44
65,0,1,28075.0,289
25,1,0,31269.0,218
35,1,0,29531.0,157
29,0,1,30276.0,101
22,1,0,27667.0,88
54,1,0,2630.0,30
25,0,1,32076.0,67
28,0,1,30395.0,242
32,0,1,36650.0,73
24,1,0,28442.0,43
43,0,1,40471.0,32
23,1,0,24017.0,234
40,1,0,49993.0,54
42,0,1,37010.0,221
46,0,1,2630.0,57
27,1,0,23439.0,192
25,1,0,32713.0,129
40,0,1,25934.0,212
76,0,1,40614.0,49
23,1,0,39823.0,47
27,1,0,25960.0,38
22,1,0,23123.0,98
33,1,0,45083.0,218
43,0,1,2630.0,241
36,0,1,21213.0,294
29,1,0,29633.0,144
63,1,0,2630.0,39
30,1,0,2630.0,255
36,0,1,34045.0,187
47,1,0,23747.0,148
25,0,1,38826.0,66
24,1,0,49149.0,90
23,1,0,34217.0,129
22,1,0,23981.0,133
21,1,0,24472.0,248
61,0,1,34750.0,240
24,1,0,32479.0,45
28,1,0,27422.0,224
39,0,1,33086.0,186
59,0,1,37491.0,10
39,0,0,2630.0,113
20,1,0,49038.0,148
35,0,1,30366.0,222
47,0,0,2630.0,170
79,1,0,28953.0,93
43,0,1,43882.0,254
23,1,0,30287.0,266
45,0,1,50421.0,60
33,0,0,2630.0,137
47,1,0,2630.0,284
71,1,0,30730.0,117
22,0,0,32299.0,85
25,1,0,25905.0,297
22,0,1,38200.0,163
69,1,0,39739.0,39
63,0,1,42508.0,36
47,0,1,52358.0,95
34,1,0,22400.0,286
24,1,0,36020.0,135
35,1,0,46676.0,65
25,1,0,14080.0,53
54,0,1,35416.0,213
22,0,0,2630.0,182
61,0,1,2630.0,276
25,1,0,26414.0,226
32,0,1,2630.0,73
57,0,1,43257.0,22
27,0,1,32424.0,119
41,0,1,17602.0,12
58,0,1,2630.0,38
30,0,1,29171.0,47
23,1,0,54623.0,283
24,1,0,31661.0,89
50,0,1,39740.0,259
56,0,1,2630.0,72
45,0,1,33131.0,164
21,1,0,29137.0,257
52,0,1,2630.0,165
35,0,1,26283.0,278
62,0,1,54046.0,60
30,1,0,2630.0,75
44,0,1,46506.0,139
50,0,1,28929.0,93
28,1,0,42984.0,295
26,1,0,29148.0,61
22,1,0,27906.0,298
23,0,0,2630.0,124
50,0,1,41556.0,166
22,1,0,24297.0,137
25,0,1,50450.0,246
33,0,1,50673.0,261
54,0,1,39629.0,201
25,0,1,2630.0,216
46,0,1,26723.0,249
33,0,1,33322.0,198
23,0,0,25492.0,270
44,0,0,2630.0,153
71,0,1,45534.0,146
23,1,0,28922.0,248
25,1,0,25465.0,227
39,0,1,29850.0,157
26,1,0,30693.0,171
43,1,0,37329.0,296
32,1,0,42614.0,218
42,0,1,21888.0,53
61,1,0,33434.0,80
41,0,1,2630.0,152
23,1,0,28470.0,188
28,1,0,30422.0,129
62,0,1,2630.0,228
22,1,0,2630.0,180
27,1,0,28723.0,242
30,1,0,39159.0,196
23,0,0,33682.0,158
66,1,0,36368.0,16
34,0,1,26791.0,237
60,0,1,60069.0,103
27,0,1,37450.0,290
61,0,1,35368.0,262
20,0,1,34260.0,190
30,1,0,30424.0,36
59,0,1,49427.0,252
24,1,0,22479.0,83
21,0,1,16896.0,107
37,1,0,2630.0,100
25,1,0,25407.0,196
42,1,0,47836.0,90
24,1,0,24112.0,64
23,0,1,36059.0,293
23,0,1,2630.0,46
59,0,1,33442.0,230
23,1,0,21034.0,116
26,1,0,2630.0,151
32,0,1,45638.0,137
53,0,1,2630.0,246
61,0,1,35693.0,35
27,1,0,30387.0,119
75,0,1,26421.0,187
23,0,0,22701.0,279
28,0,1,63963.0,71
26,1,0,33887.0,214
31,1,0,28985.0,111
32,0,1,2630.0,231
52,0,1,40832.0,248
64,0,1,28846.0,52
40,0,1,63230.0,16
61,1,0,37744.0,192
45,0,1,35514.0,83
45,0,1,43505.0,239
34,1,0,45717.0,94
26,1,0,29804.0,120
24,0,1,58444.0,139
35,1,0,28832.0,298
21,1,0,38249.0,21
32,1,0,29749.0,82
48,1,0,37958.0,174
25,1,0,2630.0,216
25,1,0,23791.0,272
30,1,1,2630.0,282
28,0,1,2630.0,76
26,1,0,35768.0,174
22,0,1,30515.0,70
26,1,0,59167.0,254
48,0,1,23662.0,58
44,0,1,2630.0,240
58,1,0,25267.0,268
35,0,1,31403.0,132
45,0,1,47779.0,13
67,1,0,31103.0,22
37,0,1,2630.0,156
66,1,0,49323.0,280
76,1,1,59022.0,105
25,1,0,60440.0,119
43,0,1,33420.0,92
46,1,0,2630.0,44
45,1,0,38684.0,34
44,0,1,45332.0,258
23,0,0,31748.0,186
23,1,0,31492.0,235
62,1,0,31745.0,168
62,0,1,25025.0,146
22,0,1,28550.0,214
20,0,1,48532.0,11
51,0,0,2630.0,135
42,1,0,32008.0,30
65,0,1,25832.0,20
73,0,1,65417.0,125
24,1,0,44556.0,82
25,1,0,34880.0,13
30,0,1,32474.0,32
65,1,0,39372.0,164
51,1,0,2630.0,40
23,1,0,28627.0,75
46,1,1,33207.0,292
37,0,1,56597.0,66
54,0,1,37335.0,245
58,1,1,33064.0,228
38,0,1,34571.0,143
54,0,1,20837.0,96
23,1,0,25756.0,206
61,1,0,63990.0,113
40,0,0,40862.0,94
50,0,1,28035.0,58
56,0,1,38392.0,18
24,0,1,43108.0,172
37,1,0,23235.0,75
21,0,1,44270.0,159
53,1,0,2630.0,21
23,0,1,22734.0,70
32,1,0,50390.0,273
23,0,0,27009.0,29
21,1,0,27162.0,274
20,0,1,31306.0,175
28,1,0,35537.0,178
68,1,0,20837.0,233
29,1,0,30040.0,242
62,0,1,2630.0,31
45,1,0,29110.0,130
39,0,1,2630.0,211
74,0,1,67703.0,97
38,0,1,2630.0,294
24,0,0,33606.0,154
31,1,0,32339.0,284
20,0,0,2630.0,241
41,0,1,30129.0,199
74,1,0,28132.0,236
23,1,0,35710.0,230
23,0,1,35489.0,127
27,1,1,34796.0,64
65,0,0,2630.0,219
63,1,0,27151.0,100
43,1,1,2630.0,254
24,0,1,36940.0,238
42,1,0,27176.0,182
66,1,0,27488.0,54
22,1,0,50662.0,162
30,0,1,23041.0,127
61,1,1,28553.0,38
43,0,1,47251.0,147
22,0,1,20170.0,213
44,1,0,51875.0,230
38,0,1,58308.0,226
21,0,0,14948.0,35
45,1,0,27232.0,149
54,0,1,59855.0,104
47,1,0,35113.0,276
27,1,0,22205.0,148
24,1,0,25510.0,189
48,0,1,33117.0,154
45,1,0,2630.0,101
56,0,1,31338.0,131
22,0,1,2630.0,33
65,0,1,41426.0,105
40,1,0,28947.0,140
43,0,1,36541.0,23
22,1,0,43582.0,259
48,0,1,2630.0,259
34,1,0,24014.0,213
22,0,1,19834.0,285
73,0,1,34964.0,207
47,1,0,44905.0,121
26,1,0,24397.0,275
38,0,1,38932.0,37
44,1,0,35021.0,283
45,0,0,27964.0,49
40,0,1,28873.0,10
21,0,1,36054.0,203
25,0,1,30138.0,252
72,0,1,29746.0,79
38,0,1,38465.0,239
43,0,1,44442.0,145
24,1,0,31736.0,175
39,1,0,42294.0,167
41,1,0,41649.0,262
31,1,0,37649.0,267
23,1,0,27534.0,283
38,0,1,30864.0,183
49,1,0,38138.0,34
38,0,1,34424.0,68
38,0,1,2630.0,288
51,0,1,31419.0,171
64,0,1,29773.0,199
41,0,1,33544.0,19
22,1,0,24218.0,288
32,0,1,48603.0,129
73,0,1,44000.0,158
51,0,1,56970.0,135
60,0,1,29977.0,111
64,0,1,28941.0,199
56,1,0,35340.0,299
62,0,1,38412.0,258
20,0,0,43446.0,84
60,0,1,2630.0,222
66,0,1,30832.0,94
51,1,1,33377.0,130
25,1,0,41846.0,215
35,1,0,44376.0,42
65,0,1,44738.0,127
24,0,0,31231.0,60
27,1,0,37303.0,259
37,1,0,25600.0,70
51,0,1,34535.0,144
45,0,1,55081.0,162
39,0,1,29398.0,104
55,0,1,39027.0,272
53,0,1,44410.0,147
31,1,0,26554.0,243
30,1,0,30965.0,273
58,0,1,64192.0,241
41,1,0,36736.0,157
22,1,0,49604.0,23
28,1,0,26556.0,140
48,0,1,42541.0,291
52,0,1,2630.0,154
23,0,1,2630.0,31
42,0,1,37313.0,51
30,0,1,2630.0,251
51,0,1,47998.0,148
25,1,1,45539.0,235
43,0,0,24543.0,162
50,0,1,28403.0,198
33,0,1,36715.0,202
22,0,1,2630.0,247
30,1,0,40665.0,14
46,0,1,38121.0,262
36,1,0,21583.0,232
38,1,0,42818.0,182
25,0,1,35809.0,271
58,0,1,42261.0,110
54,0,1,44033.0,199
32,0,1,28075.0,160
27,1,0,17365.0,105
58,0,1,43703.0,13
26,1,0,24511.0,112
35,1,0,26644.0,108
57,1,0,41534.0,230
35,0,1,2630.0,145
77,1,0,2630.0,235
61,0,1,42272.0,47
26,1,0,33794.0,214
21,1,0,26144.0,128
37,0,1,40444.0,193
23,0,1,35402.0,69
51,0,1,24570.0,162
72,0,1,40093.0,121
52,0,1,2630.0,165
29,1,0,25847.0,241
33,1,0,40042.0,199
25,1,0,33166.0,148
23,0,1,33573.0,58
54,0,0,37178.0,78
26,1,0,27262.0,231
26,1,0,31693.0,37
48,0,1,29492.0,272
26,0,0,2630.0,185
23,1,0,2630.0,110
36,0,1,28234.0,23
23,1,0,35306.0,282
39,1,0,28212.0,62
23,0,1,20033.0,14
56,0,1,36374.0,79
63,0,1,41881.0,242
22,1,0,72577.0,197
26,1,0,20386.0,132
33,1,0,2630.0,46
21,1,0,26780.0,36
51,0,1,2630.0,17
39,0,1,21273.0,219
24,0,0,29318.0,298
60,0,1,32339.0,30
44,0,1,50765.0,144
49,0,1,2630.0,165
21,1,1,2630.0,290
22,1,0,35870.0,135
24,1,0,42670.0,111
68,1,0,2630.0,148
25,0,0,27885.0,12
25,1,0,23179.0,184
42,0,1,31230.0,69
69,1,0,34686.0,91
46,0,1,32095.0,123
20,0,0,19823.0,37
33,0,1,2630.0,180
27,1,0,27108.0,142
26,0,1,34580.0,186
24,1,0,2630.0,104
24,1,0,33330.0,201
73,0,1,52087.0,221
71,0,1,27668.0,188
73,0,1,72544.0,150
71,0,1,45051.0,293
77,1,0,24418.0,165
30,1,0,29843.0,189
23,1,0,31791.0,164
31,0,1,27060.0,284
54,0,1,32254.0,296
69,0,1,29756.0,235
25,1,0,2630.0,42
49,0,1,2630.0,222
77,1,0,2630.0,185
74,0,1,24151.0,288
32,1,0,2630.0,172
25,1,0,50850.0,13
57,1,1,44628.0,131
44,1,0,19857.0,94
44,0,1,84766.0,41
52,1,0,2630.0,48
29,0,1,2630.0,23
48,1,0,2630.0,166
66,0,1,47105.0,196
49,0,1,45203.0,298
29,1,0,33590.0,290
56,1,0,25894.0,79
21,0,1,2630.0,270
64,0,1,2630.0,114
44,0,1,31702.0,238
24,1,0,2630.0,283
22,1,0,48347.0,243
21,0,1,37553.0,89
25,1,0,50467.0,147
21,0,1,18317.0,50
27,1,0,18608.0,168
55,1,0,29590.0,287
62,0,1,49784.0,71
22,0,1,34223.0,68
23,1,0,68679.0,24
33,1,0,78455.0,166
76,1,0,2630.0,83
42,0,0,2630.0,207
67,0,1,2630.0,132
49,0,1,42098.0,234
29,1,0,25627.0,96
46,0,1,26865.0,22
22,1,0,35260.0,108
47,0,1,30707.0,183
22,0,1,26972.0,99
40,0,1,34013.0,22
76,0,1,33154.0,249
44,0,1,2630.0,148
65,1,0,59223.0,269
27,1,0,31510.0,150
63,0,1,32969.0,276
34,0,1,2630.0,150
52,0,1,44458.0,14
50,0,1,60625.0,277
40,0,0,43493.0,270
38,0,1,26478.0,40
52,0,1,45781.0,147
21,1,1,2630.0,265
65,0,1,38876.0,78
43,1,0,39353.0,115
40,0,0,33274.0,238
26,0,0,17329.0,144
66,0,1,22784.0,150
38,1,0,2630.0,108
53,0,1,41762.0,213
40,0,1,28079.0,81
42,0,1,2630.0,257
27,1,0,27665.0,74
23,1,0,36764.0,235
24,1,0,16610.0,259
60,0,1,2630.0,218
44,1,0,30526.0,109
34,1,0,34257.0,290
50,0,1,36430.0,242
51,0,1,32775.0,228
37,1,1,2630.0,276
38,0,1,39383.0,40
62,1,0,35833.0,192
68,0,1,2630.0,190
30,1,1,25641.0,203
24,1,0,34266.0,43
22,0,1,39857.0,33
25,1,0,24724.0,45
44,1,0,34909.0,236
23,1,0,15989.0,162
22,1,0,30244.0,201
65,1,0,49501.0,195
59,0,1,39526.0,184
25,0,1,2630.0,107
22,1,0,30439.0,177
32,1,0,24610.0,122
25,1,0,22339.0,120
51,0,1,35616.0,261
66,1,0,38290.0,130
24,0,1,49502.0,293
24,1,0,32833.0,146
55,0,1,29078.0,119
23,1,0,33230.0,98
29,1,0,22186.0,285
60,0,1,2630.0,49
52,0,1,53757.0,271
26,1,0,52658.0,233
22,0,1,27310.0,86
25,1,0,31688.0,48
22,0,1,31470.0,287
45,1,0,40194.0,139
37,1,1,31565.0,250
47,1,0,2630.0,185
48,0,1,2630.0,40
21,0,1,51097.0,109
68,1,0,34648.0,296
41,0,1,34828.0,246
50,0,1,2630.0,55
39,0,1,23079.0,143
24,1,0,16737.0,62
24,1,0,40053.0,131
26,1,0,26204.0,144
49,1,0,29371.0,77
55,1,0,26037.0,68
21,1,0,34287.0,88
25,1,0,24628.0,29
28,1,0,39950.0,276
41,0,1,2630.0,47
26,1,0,32688.0,150
42,1,0,2630.0,124
24,1,0,2630.0,275
22,1,1,2630.0,31
25,1,0,41855.0,21
52,0,1,30473.0,77
30,0,1,22078.0,206
53,0,1,2630.0,284
50,0,1,42823.0,270
44,0,1,36290.0,241
32,0,1,24614.0,66
21,0,1,25062.0,285
23,0,1,34488.0,195
34,1,0,26130.0,211
74,0,0,23058.0,150
73,0,1,56112.0,265
27,1,0,2630.0,286
26,1,0,26276.0,149
62,0,1,33092.0,61
24,0,1,33375.0,180
37,0,1,2630.0,108
26,1,0,22714.0,292
32,0,1,2630.0,296
59,0,1,2630.0,20
64,1,0,2630.0,99
21,1,0,31469.0,81
22,1,0,34785.0,87
44,0,1,27102.0,153
36,0,1,20677.0,160
59,0,1,31507.0,51
23,1,0,26841.0,220
27,1,0,26174.0,63
26,1,0,25787.0,10
25,1,0,33495.0,295
63,0,1,36442.0,230
25,1,0,68725.0,274
21,1,0,20518.0,244
66,0,1,24452.0,286
50,0,1,35910.0,45
55,0,1,23593.0,277
62,0,1,28733.0,279
27,1,0,17047.0,249
58,0,1,2630.0,210
37,0,1,2630.0,275
23,0,1,29711.0,164
25,1,0,40457.0,260
45,0,1,37926.0,201
43,0,1,50006.0,14
79,0,1,2630.0,215
22,1,0,31400.0,19
70,0,1,37901.0,157
53,1,1,43726.0,182
30,0,1,53638.0,184
63,0,1,52551.0,41
32,1,0,25474.0,70
54,1,0,43441.0,251
48,0,0,15223.0,184
38,0,1,32254.0,26
34,0,1,24372.0,271
28,1,0,2630.0,97
23,1,0,22205.0,128
23,0,0,35925.0,66
44,0,1,36075.0,191
24,0,0,41174.0,295
68,0,1,65666.0,149
26,1,0,26019.0,107
23,1,0,25482.0,274
41,0,0,2630.0,37
67,1,0,45702.0,283
59,0,1,37298.0,120
58,0,0,36635.0,78
23,0,1,35285.0,150
68,0,1,40917.0,272
57,0,1,46369.0,208
42,0,1,31793.0,254
44,1,0,30065.0,157
45,1,0,39446.0,20
62,0,1,2630.0,27
48,0,1,24701.0,139
22,0,1,2630.0,218
53,0,1,86496.0,15
25,1,0,37489.0,134
21,0,1,26682.0,33
48,1,0,31802.0,155
26,1,0,24226.0,46
24,1,0,37826.0,178
29,0,1,2630.0,186
45,0,1,33949.0,25
70,1,0,21909.0,57
46,0,1,38630.0,79
50,0,1,2630.0,69
52,1,0,36327.0,58
47,0,1,28934.0,112
20,1,0,2630.0,54
31,1,0,37856.0,246
21,1,0,24132.0,106
42,0,1,2630.0,182
40,0,1,30090.0,53
45,1,0,33614.0,35
27,1,0,41882.0,82
60,0,1,22570.0,176
26,1,0,27992.0,123
24,0,1,43876.0,111
29,1,0,32298.0,134
21,1,0,31310.0,180
65,1,0,69079.0,176
26,1,0,43117.0,214
24,1,0,32384.0,290
43,0,1,31026.0,133
26,1,0,36685.0,198
56,0,1,31462.0,187
33,1,0,24065.0,241
76,1,0,19424.0,59
27,1,0,28133.0,260
39,0,1,35529.0,250
79,0,0,2630.0,256
65,0,1,35892.0,186
24,1,0,2630.0,238
54,1,0,2630.0,276
26,1,0,23734.0,54
49,0,1,34952.0,150
24,1,0,25529.0,275
62,0,1,40002.0,95
27,1,0,32477.0,276
51,0,1,51209.0,23
59,0,1,2630.0,80
41,1,0,38332.0,131
66,0,1,38846.0,72
22,1,0,35653.0,228
34,1,0,26108.0,102
24,0,1,25908.0,150
45,0,1,2630.0,62
55,0,1,30367.0,228
38,1,0,22662.0,74
48,1,0,26264.0,12
26,1,0,38936.0,199
27,1,0,19729.0,222
73,0,1,25571.0,50
63,1,1,2630.0,292
22,1,0,28558.0,259
25,1,0,35934.0,152
72,1,0,58519.0,111
45,0,1,38822.0,278
56,0,1,39990.0,236
33,1,0,36142.0,164
45,1,0,2630.0,237
25,0,0,38699.0,167
27,1,0,18329.0,133
24,1,0,50494.0,199
22,0,1,25849.0,145
27,1,0,40674.0,278
32,0,1,2630.0,188
41,0,1,73211.0,74
21,1,0,53056.0,228
41,0,1,23622.0,15
35,0,1,52658.0,142
70,1,0,33685.0,167
38,0,1,41774.0,103
43,0,1,32430.0,88
46,0,1,37042.0,85
32,1,0,2630.0,210
68,0,1,31203.0,88
23,0,0,23936.0,201
25,1,0,31980.0,66
55,0,0,60212.0,53
24,1,0,55635.0,174
25,0,1,28611.0,75
70,1,0,17850.0,92
25,1,0,27268.0,47
55,0,1,51975.0,106
78,0,1,32176.0,223
42,0,1,2630.0,240
23,0,1,34775.0,133
74,1,0,41766.0,90
24,1,0,20801.0,155
24,0,1,26494.0,272
28,1,0,34351.0,156
23,0,0,2630.0,235
54,0,1,28476.0,246
60,0,1,32204.0,189
41,1,0,2630.0,59
49,0,1,2630.0,251
53,0,1,45054.0,148
23,1,0,35692.0,88
44,0,1,52412.0,138
35,1,0,43408.0,226
22,1,0,30499.0,178
40,0,0,32754.0,71
52,0,1,35840.0,60
23,1,0,25984.0,163
46,0,1,65521.0,257
25,1,0,40865.0,38
62,1,0,43285.0,233
50,0,1,37489.0,99
27,1,0,29891.0,131
26,0,1,29230.0,95
49,0,1,29449.0,125
38,1,0,37109.0,122
48,0,1,22726.0,169
62,0,0,43456.0,92
72,0,1,48191.0,180
53,1,0,27274.0,162
42,0,1,2630.0,290
25,0,1,48647.0,296
42,0,1,28914.0,154
57,0,1,42317.0,70
